Nom,Categorie,Prix_achat_fcfa,Prix_vente_fcfa,Prix_original_fcfa,Stock,Description,Image_url,Images,Marque,Etat,Region,Vendeur,Telephone
"Watch Tecno WN01 – Montre Connectée, Suivi d’Activité",Téléphones & Accessoires,23900,28200,,5,La montre connectée Tecno WN01 est parfaite pour suivre vos activités quotidiennes et rester connecté. Elle offre une bonne autonomie et des notifications intelligentes. Idéale pour les Sénégalais qui veulent rester actifs et connectés,https://promo.sn/wp-content/uploads/2026/08/tecno-watch-1024x1024.webp,,,Neuf,Dakar,,
Speaker Tecno S5 – Enceinte Bluetooth Portable,Téléphones & Accessoires,21900,25800,,5,"L’enceinte Bluetooth Tecno S5 offre un son puissant et clair, une connexion sans fil stable et une bonne autonomie pour vous accompagner partout. Idéale pour les amateurs de musique au Sénégal, cette enceinte est parfaite pour les soirées avec amis ou les voyages.",https://promo.sn/wp-content/uploads/2026/08/tecno-speaker-s5-1024x1024.webp,,,Neuf,Dakar,,
Speaker Tecno S3 – Enceinte Bluetooth Portable,Téléphones & Accessoires,12900,15200,,5,"L’enceinte Bluetooth Tecno S3 offre un son puissant et clair, idéale pour les amateurs de musique au Sénégal. Avec une connexion sans fil stable et une bonne autonomie, elle vous accompagne partout.",https://promo.sn/wp-content/uploads/2026/08/tecno-speaker-s3-1024x1024.webp,,,Neuf,Dakar,,
Ecouteur Tecno 31C – Ecouteurs Filaires Confortables,Téléphones & Accessoires,2500,3100,,5,L’écouteur Tecno 31C offre un son clair et un confort optimal pour une utilisation prolongée. Compatible avec la plupart des téléphones Tecno et Android. Idéal pour les utilisateurs sénégalais qui recherchent un son de qualité à un prix abordable,https://promo.sn/wp-content/uploads/2026/08/tecno-ecouteur-31c-1024x1024.webp,,,Neuf,Dakar,,
Cable Tecno CC01 – Câble de Charge et Transfert de Données,Téléphones & Accessoires,2900,3600,,5,"Le câble Tecno CC01 assure une charge rapide et un transfert de données stable pour votre téléphone. Conçu pour un usage quotidien, il est robuste et durable. Idéal pour les utilisateurs sénégalais qui ont besoin d’un câble de charge fiable.",https://promo.sn/wp-content/uploads/2026/08/tecno-usb-cable-1024x1024.webp,,,Neuf,Dakar,,
Cable Tecno TCD-C11 – Câble USB-C de Charge et Transfert de Données,Téléphones & Accessoires,2500,3100,,5,"Le câble Tecno TCD-C11 USB-C est conçu pour une charge rapide et un transfert de données stable. Il est robuste et durable, parfait pour un usage quotidien au Sénégal. Profitez d’une connexion fiable pour vos appareils.",https://promo.sn/wp-content/uploads/2026/08/tecno-usb-cable-1024x1024.webp,,,Neuf,Dakar,,
Cable Tecno TCD-M13 – Câble de Charge et Transfert de Données,Téléphones & Accessoires,1900,2400,,5,"Le câble Tecno TCD-M13 assure une charge rapide et un transfert de données stable.

Robuste et durable pour un usage quotidien.

Idéal pour les téléphones Tecno",https://promo.sn/wp-content/uploads/2026/08/tecno-usb-cable-1024x1024.webp,,,Neuf,Dakar,,
Power Bank Tecno S101Q 10000mAh – Batterie Externe Compacte,Téléphones & Accessoires,10900,12900,,5,Batterie externe compacte et légère pour recharger votre téléphone en déplacement. Capacité de 10000mAh pour une autonomie prolongée. Idéal pour les utilisateurs de téléphone à Dakar et au Sénégal,https://promo.sn/wp-content/uploads/2026/08/tecno-power-bank-1024x1024.webp,,,Neuf,Dakar,,
Power Bank Tecno PDC2 20000mAh – Batterie Externe Grande Capacité,Téléphones & Accessoires,19900,23500,,5,Rechargez vos appareils plusieurs fois avec le Power Bank Tecno PDC2 20000mAh. Compact et fiable pour vos déplacements au quotidien. Idéal pour les Sénégalais qui recherchent une batterie externe de grande capacité,https://promo.sn/wp-content/uploads/2026/08/tecno-power-bank-1024x1024.webp,,,Neuf,Dakar,,
Chargeur Tecno XCU32-M13 – Charge Rapide,Téléphones & Accessoires,3500,4400,,5,"Le chargeur Tecno XCU32-M13 offre une charge rapide et sûre pour votre téléphone. Compatible avec la plupart des appareils Tecno et Android, il est idéal pour les utilisateurs sénégalais qui ont besoin d’une charge rapide et fiable.",https://promo.sn/wp-content/uploads/2026/06/tecno-e60t-65w-gan-charger-main.png,,,Neuf,Dakar,,
Chargeur Tecno E01S – Charge Rapide,Téléphones & Accessoires,3900,4900,,5,"Le chargeur Tecno E01S est conçu pour offrir une charge rapide et sûre pour votre téléphone. Compatible avec la plupart des appareils Tecno et Android, il est idéal pour les utilisateurs sénégalais qui recherchent un chargeur fiable et efficace. Avec sa conception robuste et son prix abordable en CFA, c’est le choix parfait pour ceux qui veulent charger leur téléphone en toute sécurité",https://promo.sn/wp-content/uploads/2026/06/tecno-e60t-65w-gan-charger-main.png,,,Neuf,Dakar,,
Chargeur Tecno E20D – Charge Rapide,Téléphones & Accessoires,7900,9900,,5,"Le chargeur Tecno E20D offre une charge rapide et sûre pour votre téléphone. Compatible avec la plupart des appareils Tecno et Android, il est idéal pour les utilisateurs qui ont besoin d’une charge rapide et fiable.",https://promo.sn/wp-content/uploads/2026/06/tecno-e60t-65w-gan-charger-main.png,,,Neuf,Dakar,,
Machine à laver Astech 12kg semi automatique TWT12-B102-NL,Électroménager,141500,158500,,5,"La Astech TWT12-B102-NL est une machine à laver semi-automatique de 12 kg, conçue pour répondre aux besoins des familles et aux grandes lessives. Son système permet de réaliser le lavage puis l’essorage dans des compartiments séparés. Son chargement par le haut facilite l’ajout et le retrait du linge",https://www.soumari.com/wp-content/uploads/2026/08/Machine-a-laver-Astech-12kg-semi-automatique-TWT12-B102-NL-1-300x300.jpg,,,Neuf,Dakar,,
Machine à laver Astech 14kg semi automatique TWT14-B102-NL,Électroménager,155300,173900,,5,"La Astech TWT14-B102-NL est une machine à laver semi-automatique d’une grande capacité de 14 kg. Son système à double cuve permet de réaliser le lavage et l’essorage dans des compartiments séparés. Avec sa grande capacité, elle convient particulièrement aux familles nombreuses et aux personnes qui souhaitent laver de grandes quantités de vêtements en une seule fois.",https://www.soumari.com/wp-content/uploads/2026/08/Machine-a-laver-Astech-14kg-semi-automatique-TWT14-B102-NL-1-1-300x300.jpg,,,Neuf,Dakar,,
Machine à laver LG 8KG semi automatique TOP LOAD P800R3AGNC,Électroménager,130500,146200,,5,"La LG P800R3AGNC est une machine à laver double cuve de 8 kg, conçue pour faciliter le lavage et l’essorage du linge au quotidien. Elle bénéficie de la technologie RollerJet 3D, qui utilise des rouleaux à l’intérieur de la cuve pour aider à décoller les saletés. Sa fonction Wind Jet Dry fait circuler l’air pendant l’essorage afin de réduire l’humidité du linge et d’accélérer son séchage",https://www.soumari.com/wp-content/uploads/2026/08/Machine-a-laver-LG-8KG-semi-automatique-TOP-LOAD-P800R3AGNC-300x300.jpg,,,Neuf,Dakar,,
Ventilateur à eau roch 12 litres RC12LR,Électroménager,44000,51900,,5,"Le ROCH RC12LR est un ventilateur à eau / rafraîchisseur d’air conçu pour vous aider à supporter les fortes chaleurs. Il combine la ventilation et le refroidissement par évaporation de l’eau afin de diffuser un air plus agréable. Avec son réservoir de 12 litres, il offre un bon compromis entre capacité et encombrement. Il peut être utilisé dans différentes pièces de la maison ainsi que dans les bureaux, boutiques et autres petits espaces professionnels.",https://www.soumari.com/wp-content/uploads/2026/08/Ventilateur-a-eau-roch-12-litres-RC12LR-300x300.jpg,,,Neuf,Dakar,,
Ventilateur à eau ROCH 50 litres RC50L AC,Électroménager,90000,100800,,5,"Le ROCH RC50L AC est un ventilateur à eau grande capacité conçu pour améliorer la circulation et le rafraîchissement de l’air. Son réservoir de 50 litres permet de disposer d’une importante réserve d’eau pour une utilisation prolongée. Grâce à son système de refroidissement par eau, il est particulièrement adapté aux périodes de forte chaleur. Sa grande capacité le rend pratique pour les espaces nécessitant une ventilation et un rafraîchissement réguliers.",https://www.soumari.com/wp-content/uploads/2026/08/Ventilateur-a-eau-ROCH-50-litres-RC50L-AC-300x300.jpg,,,Neuf,Dakar,,
Ventilateur à eau ROCH 30 litres RC30LR,Électroménager,64300,72000,,5,"Le ROCH RC30LR est un ventilateur à eau / rafraîchisseur d’air équipé d’un grand réservoir de 30 litres. Il associe la ventilation et le refroidissement par évaporation pour apporter une sensation de fraîcheur agréable. Son réservoir de grande capacité permet une utilisation prolongée sans avoir à ajouter fréquemment de l’eau. Il est particulièrement adapté aux périodes de forte chaleur et peut être utilisé dans différentes pièces de la maison, au bureau ou dans un espace professionnel.",https://www.soumari.com/wp-content/uploads/2026/08/Ventilateur-a-eau-ROCH-30-litres-RC30LR-300x300.jpg,,,Neuf,Dakar,,
Ventilateur crompton whirl wind plafonnier,Électroménager,20500,24200,,5,"Le Crompton Whirl Wind est un ventilateur plafonnier de 900 mm, conçu pour assurer une circulation efficace de l’air dans les espaces intérieurs. Son installation au plafond permet de libérer l’espace au sol tout en favorisant une diffusion de l’air dans la pièce. le Whirl Wind est particulièrement adapté aux chambres, salons et salles à manger. Sa finition blanche lui permet de s’intégrer facilement dans différents styles d’intérieur.",https://www.soumari.com/wp-content/uploads/2026/08/Ventilateur-crompton-whirl-wind-plafonnier-1-300x300.jpg,,,Neuf,Dakar,,
Ventilateur CROMPTON plafonnier,Électroménager,20750,24500,,5,"Le ventilateur Crompton plafonnier est conçu pour assurer une circulation d’air régulière et confortable dans la pièce. Son installation directement au plafond permet de libérer l’espace au sol tout en offrant une diffusion de l’air sur une zone étendue. Grâce à sa conception adaptée à une installation fixe, il constitue une solution pratique pour les pièces nécessitant une ventilation quotidienne. Il peut être utilisé dans une maison, un appartement, un bureau, un commerce ou un espace professionnel.",https://www.soumari.com/wp-content/uploads/2026/08/Ventilateur-CROMPTON-plafonnier-1-1-300x300.jpg,,,Neuf,Dakar,,
Ventilateur coralstar plafonnier 24″ blanc CS-2401,Électroménager,12200,14400,,5,"Le Coralstar CS-2401 est un ventilateur plafonnier de 24 pouces conçu pour assurer une circulation efficace de l’air tout en optimisant l’espace disponible. Sa fixation au plafond permet de libérer complètement l’espace au sol et de diffuser l’air de manière homogène dans la pièce. Ce modèle est équipé de 4 pales métalliques, offrant une conception robuste et adaptée à une utilisation régulière. Son moteur puissant permet de générer un flux d’air efficace pour améliorer le confort pendant les périodes de forte chaleur.",https://www.soumari.com/wp-content/uploads/2026/08/Ventilateur-coralstar-plafonnier-24-blanc-CS-2401-1-1-300x300.jpg,,,Neuf,Dakar,,
Ventilateur coralstar plafonnier CS-5601,Électroménager,22000,26000,,5,"Le Ventilateur Coralstar CS-5601 est un ventilateur de plafond conçu pour améliorer la circulation de l’air tout en optimisant l’espace disponible dans la pièce. Contrairement aux modèles sur pied ou muraux, son installation au plafond permet de libérer complètement le sol. Grâce à sa position en hauteur, il favorise une diffusion homogène de l’air dans la pièce et convient parfaitement aux espaces de vie et de travail.",https://www.soumari.com/wp-content/uploads/2026/08/Ventilateur-coralstar-plafonnier-CS-5601-300x300.jpg,,,Neuf,Dakar,,
Ventilateur global com sur pied 18″ VSP-1823,Électroménager,13800,16300,,5,"Le Ventilateur Global Com VSP-1823 est un ventilateur sur pied de 18 pouces, conçu pour favoriser une circulation efficace de l’air dans les pièces. Grâce à son format sur pied, il peut être installé facilement à l’endroit souhaité et déplacé selon les besoins. Son diamètre de **18 pouces** permet une diffusion d’air adaptée aux espaces de vie et de travail. Sa conception sur pied évite toute fixation murale et offre davantage de flexibilité pour positionner le flux d’air.",https://www.soumari.com/wp-content/uploads/2026/08/Ventilateur-global-com-sur-pied-18-VSP-1823-300x300.jpg,,,Neuf,Dakar,,
Ventilateur champion sur pied avec commande N10 MMS-AT10,Électroménager,16500,19500,,5,"Le Ventilateur Champion N10 MMS-AT10 est un ventilateur **sur pied** conçu pour assurer une circulation efficace de l’air dans différentes pièces. Sa conception mobile permet de le déplacer facilement selon vos besoins et de l’utiliser dans plusieurs espaces de la maison ou du lieu de travail. Grâce à sa **commande**, son utilisation est simple et pratique. Il permet de gérer facilement son fonctionnement pour adapter la ventilation aux besoins de l’utilisateur.",https://www.soumari.com/wp-content/uploads/2026/08/Ventilateur-champion-sur-pied-avec-commande-N10-MMS-AT10-2-300x300.jpg,,,Neuf,Dakar,,
Ventilateur champion sur pied avec Commande N12 MMS-AT12,Électroménager,18200,21500,,5,"Le Ventilateur Champion N12 MMS-AT12 est un ventilateur sur pied conçu pour assurer une circulation d’air efficace tout en offrant une grande liberté d’installation. Contrairement à un modèle mural, son pied permet de le déplacer facilement d’une pièce à une autre selon les besoins. Équipé d’une **commande**, il offre une utilisation simple et pratique au quotidien. Sa conception sur pied permet également de positionner la ventilation à une hauteur adaptée afin de favoriser une meilleure diffusion de l’air.",https://www.soumari.com/wp-content/uploads/2026/08/Ventilateur-champion-sur-pied-avec-Commande-N12-MMS-AT12-2-300x300.jpg,,,Neuf,Dakar,,
Ventilateur champion mural avec commande VMCAT-OPPSV26,Électroménager,24000,28300,,5,"Le Ventilateur champion mural avec commande VMCAT-OPPSV26 est un ventilateur mural conçu pour assurer une circulation efficace de l’air tout en optimisant l’espace disponible. Son installation murale permet de libérer le sol et de profiter d’une ventilation pratique dans différentes pièces. Équipé d’une commande, il permet une utilisation simple et pratique au quotidien. Sa conception murale est particulièrement adaptée aux chambres, salons, bureaux, boutiques et autres espaces nécessitant une bonne circulation de l’air.",https://www.soumari.com/wp-content/uploads/2026/08/Ventilateur-champion-mural-avec-commande-VSCAT-OPPSV26-300x300.jpg,,,Neuf,Dakar,,
Ventilateur champion mural 18 avec commande VMCAT-MST26,Électroménager,20200,23800,,5,"Le Ventilateur champion mural 18 avec commande VMCAT-MST26 est un ventilateur mural de 18 pouces, conçu pour assurer une circulation d’air efficace tout en optimisant l’espace disponible au sol. Grâce à son installation murale, il convient particulièrement aux pièces où l’espace est limité. Il peut être installé dans une chambre, un salon, un bureau, un magasin ou encore un espace professionnel. Son système de commande permet de contrôler facilement son fonctionnement. Le diamètre de 18 pouces offre une couverture d’air adaptée pour rafraîchir efficacement la pièce et améliorer la sensation de confort",https://www.soumari.com/wp-content/uploads/2026/08/Ventilateur-champion-mural-18-avec-commande-VSCAT-MST26-1-300x300.jpg,,,Neuf,Dakar,,
Réfrigérateur finix combine 4 tiroirs defrost 270L FIN270,Électroménager,206000,222500,,5,"Le Réfrigérateur Finix FIN270 est un réfrigérateur combiné de 270 litres, conçu pour répondre aux besoins quotidiens des familles. Il associe un espace réfrigérateur pratique à un compartiment congélateur équipé de 4 tiroirs, permettant de mieux organiser et séparer les différents aliments. Avec sa capacité de 270 L, il offre suffisamment d’espace pour stocker les produits frais, boissons, fruits, légumes, viandes et produits surgelés.",https://www.soumari.com/wp-content/uploads/2026/08/Refrigerateur-finix-combine-4-tiroirs-defrost-270L-FIN270--300x300.jpg,,,Neuf,Dakar,,
Réfrigérateur Astech combiné 4 tiroirs gris FC-280DR / PS,Électroménager,200000,216000,,5,"Le réfrigérateur Astech FC-280DR / PS est un modèle combiné à 2 portes  , conçu pour répondre aux besoins des familles à la recherche d’un appareil pratique et spacieux. Ses 4 tiroirs de congélateur permettent de classer facilement les viandes, poissons, légumes, produits surgelés et autres aliments. Les étagères réglables du compartiment réfrigérateur offrent également davantage de flexibilité pour organiser les bouteilles, plats et produits alimentaires.",https://www.soumari.com/wp-content/uploads/2026/08/Refrigerateur-Astech-combine-4-tiroirs-gris-FC-280DR-PS-2-300x300.jpg,,,Neuf,Dakar,,
Cuisinière Hisense 4 feux 50×50 à gaz noir HFG50111B,Électroménager,125000,140000,,5,"La Hisense HFG50111B est une cuisinière à gaz 4 feux au format 50×50 cm, pensée pour offrir une solution de cuisson complète tout en occupant peu d’espace. Son format compact convient particulièrement aux appartements, petites cuisines et espaces où chaque centimètre compte. La cuisinière intègre également un four à gaz, pratique pour préparer des gratins, pâtisseries, rôtis et différents plats nécessitant une cuisson au four",https://www.soumari.com/wp-content/uploads/2026/08/Cuisiniere-Hisense-4-feux-50x50-a-gaz-noir-HFG50111B-300x300.jpg,,,Neuf,Dakar,,
